"state","race_ethnicity","category","a","b","c","d","or","log_or","se_log_or","ci_low","ci_high","flag_zero_cell","flag_small_cell_5"
"Arkansas","Hispanic or Latino","dismissed",51,931,447,9765,1.19669980319927,0.179567604144469,0.15172837576626,0.888856021317877,1.61116129567741,FALSE,FALSE
"Arkansas","MU_N","dismissed",36,434,462,10262,1.84248010054462,0.611112544775876,0.179844027699454,1.29513929164746,2.62113345089291,FALSE,FALSE
"Arkansas","Native Hawaiian or Other Pacific Islander","dismissed",1,29,497,10667,0.740095746895164,-0.30097571345762,1.01812994167037,0.100609318223338,5.44424437263759,FALSE,TRUE
"Arkansas","White","dismissed",259,6623,239,4073,0.666440709660831,-0.40580410106854,0.0918782484077786,0.556612780763964,0.797939312287502,FALSE,FALSE
"Arkansas","American Indian or Alaska Native","moved_out",0,32,257,10905,0.651560866318148,-0.428384461887521,1.42644467918145,0.0397869610139568,10.6701178400716,TRUE,TRUE
"Arkansas","Asian","moved_out",11,126,246,10811,3.8366563427539,1.3446012432073,0.320941019312402,2.04532529510353,7.19686591058793,FALSE,FALSE
"Arkansas","Black or African American","moved_out",50,2611,207,8326,0.770245542363505,-0.261045928781431,0.159166637799731,0.563824334941212,1.05223942771592,FALSE,FALSE
"Arkansas","Hispanic or Latino","moved_out",23,959,234,9978,1.0226731905564,0.0224199741089926,0.221121546882494,0.663001346564696,1.57746354528822,FALSE,FALSE
"Arkansas","MU_N","moved_out",12,458,245,10479,1.12064878353088,0.11390778860403,0.299489233617965,0.623073300827244,2.01557937783863,FALSE,FALSE
"Arkansas","Native Hawaiian or Other Pacific Islander","moved_out",1,29,256,10908,1.46928879310345,0.384778469499443,1.01905872473324,0.199373240416787,10.8279804903929,FALSE,TRUE
"Arkansas","White","moved_out",160,6722,97,4215,1.03430189223261,0.033726698881349,0.130174081610104,0.80138443672722,1.3349153730073,FALSE,FALSE
"Arkansas","American Indian or Alaska Native","not_determined",1,31,1138,10024,0.284143092012019,-1.25827732259552,1.01648244437024,0.0387516124063824,2.08345644799165,FALSE,TRUE
"Arkansas","Asian","not_determined",9,128,1130,9927,0.617692201327434,-0.481765001700062,0.346279225815687,0.31333816123791,1.21767375564266,FALSE,FALSE
"Arkansas","Black or African American","not_determined",314,2347,825,7708,1.2499836025358,0.223130433256806,0.0703750365493601,1.08892978100577,1.43485744798461,FALSE,FALSE
"Arkansas","Hispanic or Latino","not_determined",99,883,1040,9172,0.988792577750675,-0.0112706986269933,0.110923752500217,0.795582082076402,1.22892506485702,FALSE,FALSE
"Arkansas","MU_N","not_determined",46,424,1093,9631,0.955967650054377,-0.045031205358537,0.15848143570122,0.700714451576922,1.30420336828199,FALSE,FALSE
"Arkansas","Native Hawaiian or Other Pacific Islander","not_determined",2,28,1137,10027,0.629915818570172,-0.462169089841869,0.732593696340022,0.149860152764014,2.64776147072107,FALSE,TRUE
"Arkansas","White","not_determined",668,6214,471,3841,0.876654797023637,-0.13164198208686,0.0635721955355231,0.773953499520173,0.992984247271982,FALSE,FALSE
"Arkansas","American Indian or Alaska Native","not_eligible",11,21,2866,8296,1.51623301099924,0.416228976596194,0.372823814824818,0.730149697743669,3.14861808578177,FALSE,FALSE
"Arkansas","Asian","not_eligible",35,102,2842,8215,0.991862262146238,-0.00817102998053485,0.197101353545034,0.674023917409407,1.45957839426682,FALSE,FALSE
"Arkansas","Black or African American","not_eligible",608,2053,2269,6264,0.817583057353856,-0.201402782161969,0.0522703939998006,0.737969521214695,0.905785451100779,FALSE,FALSE
"Arkansas","Hispanic or Latino","not_eligible",195,787,2682,7530,0.695658477098488,-0.362896432901341,0.0830933893946368,0.591106262759538,0.818703416370086,FALSE,FALSE
"Arkansas","MU_N","not_eligible",118,352,2759,7965,0.967772826122772,-0.0327579030055696,0.108643843835211,0.782156964335101,1.19743770839889,FALSE,FALSE
"Arkansas","Native Hawaiian or Other Pacific Islander","not_eligible",5,25,2872,8292,0.577437325905293,-0.549155369046545,0.490376169467838,0.220845335638973,1.50980714346504,FALSE,FALSE
"Arkansas","White","not_eligible",1905,4977,972,3340,1.31524767014687,0.274024990212554,0.0453218095041029,1.20345218029099,1.4374284763093,FALSE,FALSE
"Arkansas","American Indian or Alaska Native","part_b_eligible",5,27,3021,8141,0.499037600990597,-0.695073833382923,0.48733036873294,0.192003561797172,1.29705160087357,FALSE,FALSE
"Arkansas","Asian","part_b_eligible",46,91,2980,8077,1.37009366472454,0.314879105915091,0.182174422568797,0.958694551320188,1.95803412831891,FALSE,FALSE
"Arkansas","Black or African American","part_b_eligible",494,2167,2532,6001,0.540291285846654,-0.61564686662299,0.0552027405640153,0.484884656427137,0.602029100513922,FALSE,FALSE
"Arkansas","Hispanic or Latino","part_b_eligible",278,704,2748,7464,1.072573441842,0.0700608467175344,0.0742661045611369,0.927279064541263,1.24063384167303,FALSE,FALSE
"Arkansas","MU_N","part_b_eligible",129,341,2897,7827,1.02207359823136,0.021833503113643,0.105628769045436,0.830939006764753,1.25717342873199,FALSE,FALSE
"Arkansas","Native Hawaiian or Other Pacific Islander","part_b_eligible",8,22,3018,8146,0.981504909934333,-0.0186682627979163,0.413410994475159,0.436505714578972,2.20696283244401,FALSE,FALSE
"Arkansas","White","part_b_eligible",2066,4816,960,3352,1.49787859911406,0.404049839831019,0.0450739872188656,1.37122544425161,1.63623006493178,FALSE,FALSE
"Arkansas","American Indian or Alaska Native","withdrawn",14,18,3363,7799,1.80371361548882,0.589847659309322,0.356944956687119,0.89604516868643,3.63082456152191,FALSE,FALSE
"Arkansas","Asian","withdrawn",32,105,3345,7712,0.702637910171542,-0.352913583629744,0.202983820132996,0.472006807377599,1.04595956052659,FALSE,FALSE
"Arkansas","Black or African American","withdrawn",1046,1615,2331,6202,1.72325142479941,0.544212869592748,0.0465344681952339,1.57303254233088,1.88781566379608,FALSE,FALSE
"Arkansas","Hispanic or Latino","withdrawn",333,649,3044,7168,1.20823909825892,0.189164008949544,0.0707944849022591,1.05169885995495,1.38807958641703,FALSE,FALSE
"Arkansas","MU_N","withdrawn",127,343,3250,7474,0.851489571652837,-0.160768025985703,0.105976210133537,0.691784078151388,1.04806472645482,FALSE,FALSE
"Arkansas","Native Hawaiian or Other Pacific Islander","withdrawn",13,17,3364,7800,1.77309925159124,0.572729004990165,0.369015008669796,0.860242965163984,3.65464302912855,FALSE,FALSE
"Arkansas","White","withdrawn",1812,5070,1565,2747,0.627327825774619,-0.466286026861284,0.0418584061489684,0.577914986727741,0.680965557268909,FALSE,FALSE
"California","American Indian or Alaska Native","dismissed",68,985,21458,348871,1.12240168848318,0.115470754155642,0.125580969235066,0.877509106827398,1.43563814951688,FALSE,FALSE
"California","Asian","dismissed",1572,34664,19954,315192,0.716339804027916,-0.33360063797094,0.0268005340047589,0.679682375613806,0.754974283938649,FALSE,FALSE
"California","Black or African American","dismissed",1745,18497,19781,331359,1.58031864005197,0.457626497624995,0.0260902311210168,1.50153759230469,1.66323308646735,FALSE,FALSE
"California","Hispanic or Latino","dismissed",13135,199234,8391,150622,1.18342655899685,0.168414093966914,0.0143863177145061,1.15052333324316,1.21727076720062,FALSE,FALSE
"California","MU_N","dismissed",401,11931,21125,337925,0.537639454476653,-0.620567102442577,0.0512628264125263,0.486245206492526,0.594465876784733,FALSE,FALSE
"California","Native Hawaiian or Other Pacific Islander","dismissed",78,933,21448,348923,1.36005275902474,0.307523492396063,0.118075461199299,1.07906571544191,1.7142083942249,FALSE,FALSE
"California","White","dismissed",4527,83612,16999,266244,0.848004853920381,-0.164868919243902,0.0171883620489186,0.819912125197387,0.877060126534178,FALSE,FALSE
"California","American Indian or Alaska Native","moved_out",30,1023,6699,363630,1.59182510279689,0.464881221334929,0.185641796208056,1.10630241915816,2.29042901291177,FALSE,FALSE
"California","Asian","moved_out",730,35506,5999,329147,1.12805987201138,0.120499229691549,0.0395949475679177,1.04382633773526,1.21909079014355,FALSE,FALSE
"California","Black or African American","moved_out",517,19725,6212,344928,1.45536033532547,0.375253523107131,0.0463552690454658,1.32896068350792,1.59378206738804,FALSE,FALSE
"California","Hispanic or Latino","moved_out",2337,210032,4392,154621,0.391723287624972,-0.937199587371513,0.0258227482073961,0.37239052616069,0.412059714971112,FALSE,FALSE
"California","MU_N","moved_out",212,12120,6517,352533,0.946205126880649,-0.0552958974097363,0.0703972359781198,0.824255701442234,1.08619708734641,FALSE,FALSE
"California","Native Hawaiian or Other Pacific Islander","moved_out",24,987,6705,363666,1.31885790443551,0.276766138163535,0.206958281060504,0.879086399909488,1.97862937280241,FALSE,FALSE
"California","White","moved_out",2879,85260,3850,279393,2.4504798066114,0.896283844815823,0.0249477675216206,2.33353951597692,2.57328030723164,FALSE,FALSE
"California","American Indian or Alaska Native","not_determined",226,827,104827,265502,0.692145770571099,-0.367958694433993,0.0751483504866724,0.597351559880629,0.801982952576861,FALSE,FALSE
"California","Asian","not_determined",9749,26487,95304,239842,0.926278123365112,-0.0765807402253664,0.0124495439137523,0.903949442767238,0.949158350270394,FALSE,FALSE
"California","Black or African American","not_determined",5791,14451,99262,251878,1.01686401493831,0.0167233961677812,0.0159976759448398,0.985474479531975,1.0492533762696,FALSE,FALSE
"California","Hispanic or Latino","not_determined",62605,149764,42448,116565,1.14792238333984,0.137953685280541,0.0074018563617467,1.13138896085349,1.16469741509459,FALSE,FALSE
"California","MU_N","not_determined",2712,9620,102341,256709,0.707141054524801,-0.34652512163481,0.0220533077721263,0.677226427470239,0.738377078494065,FALSE,FALSE
"California","Native Hawaiian or Other Pacific Islander","not_determined",260,751,104793,265578,0.877391117760366,-0.130802413665334,0.0720487318637665,0.761840602598941,1.0104675057993,FALSE,FALSE
"California","White","not_determined",23710,64429,81343,201900,0.913411124636426,-0.0905691989355507,0.00865701021269192,0.898043349057563,0.929041881424927,FALSE,FALSE
"California","American Indian or Alaska Native","not_eligible",234,819,80545,289784,1.02794001578532,0.0275568149271367,0.0742318783313783,0.888751449785571,1.18892709126681,FALSE,FALSE
"California","Asian","not_eligible",7902,28334,72877,262269,1.00365767411156,0.0036510010884816,0.0133932131003681,0.977653763589814,1.03035324397897,FALSE,FALSE
"California","Black or African American","not_eligible",4066,16176,76713,274427,0.899195463319723,-0.10625484509596,0.018012259559979,0.868004071353365,0.931507705942094,FALSE,FALSE
"California","Hispanic or Latino","not_eligible",45892,166477,34887,124126,0.980803210894655,-0.0193834400548809,0.00803227415726252,0.965483084308626,0.996366434726432,FALSE,FALSE
"California","MU_N","not_eligible",2744,9588,78035,281015,1.03061426471263,0.0301549979889446,0.0220250270455058,0.98707026163028,1.07607918495574,FALSE,FALSE
"California","Native Hawaiian or Other Pacific Islander","not_eligible",243,768,80536,289835,1.13869083973316,0.129879216306731,0.0737100855860406,0.985513403824868,1.3156765026837,FALSE,FALSE
"California","White","not_eligible",19698,68441,61081,222162,1.04681376457794,0.0457510407829936,0.00928712136112103,1.02793124542625,1.0660431449921,FALSE,FALSE
"California","American Indian or Alaska Native","part_b_eligible",404,649,129713,240616,1.15472260396328,0.143860145399628,0.0634660925311736,1.01965731385568,1.30767883874804,FALSE,FALSE
"California","Asian","part_b_eligible",13185,23051,116932,218214,1.06743047026692,0.0652543307599632,0.0115048017811632,1.0436298943381,1.09177383192621,FALSE,FALSE
"California","Black or African American","part_b_eligible",6696,13546,123421,227719,0.912041459316029,-0.0920698301647224,0.0153511936955276,0.885008375826767,0.939900283694189,FALSE,FALSE
"California","Hispanic or Latino","part_b_eligible",74063,138306,56054,102959,0.983598788432149,-0.0165372004097182,0.0069487341987474,0.97029345778558,0.997086570915525,FALSE,FALSE
"California","MU_N","part_b_eligible",5267,7065,124850,234200,1.39845822063617,0.335370358802596,0.0185387077283712,1.34855613660375,1.45020688555848,FALSE,FALSE
"California","Native Hawaiian or Other Pacific Islander","part_b_eligible",317,694,129800,240571,0.84658071828528,-0.166549726626826,0.0678775166011674,0.741122271026761,0.967045439856363,FALSE,FALSE
"California","White","part_b_eligible",30185,57954,99932,183311,0.955414242370874,-0.0456102709039002,0.00811456200840828,0.940339016920643,0.970731149191637,FALSE,FALSE
"California","American Indian or Alaska Native","withdrawn",85,968,26138,344191,1.15630053043319,0.145225710885869,0.113308991573645,0.926019568195663,1.44384736845818,FALSE,FALSE
"California","Asian","withdrawn",3017,33219,23206,311940,1.22084220737857,0.199540954491169,0.020195454696699,1.17346142414121,1.2701360817274,FALSE,FALSE
"California","Black or African American","withdrawn",1340,18902,24883,326257,0.929510154077,-0.0730975476446965,0.0290245802695336,0.87810796584603,0.983921294575459,FALSE,FALSE
"California","Hispanic or Latino","withdrawn",13799,198570,12424,146589,0.819924603137157,-0.19854289034497,0.0128380760481558,0.799550551831475,0.840817823575617,FALSE,FALSE
"California","MU_N","withdrawn",979,11353,25244,333806,1.14027084730804,0.131265819545404,0.0339432177366834,1.06687851878886,1.21871195484995,FALSE,FALSE
"California","Native Hawaiian or Other Pacific Islander","withdrawn",85,926,26138,344233,1.20889362441945,0.189705581342641,0.113515562689103,0.967746678684195,1.5101305200541,FALSE,FALSE
"California","White","withdrawn",6918,81221,19305,263938,1.16451299952119,0.1523029734583,0.0145757111406774,1.13171545079003,1.1982610338201,FALSE,FALSE
"Colorado","American Indian or Alaska Native","dismissed",25,235,3467,57625,1.76819127457057,0.569957145337968,0.211095017782405,1.16907274678902,2.67434203051501,FALSE,FALSE
"Colorado","Asian","dismissed",78,1746,3414,56114,0.734273871283999,-0.308873198319864,0.11706401202776,0.58372887336346,0.923644764980956,FALSE,FALSE
"Colorado","Black or African American","dismissed",284,2376,3208,55484,2.06730858040085,0.726247558575446,0.0653585961721384,1.81874137576328,2.34984744040663,FALSE,FALSE
"Colorado","Hispanic or Latino","dismissed",1620,16900,1872,40960,2.09740555302685,0.740701129991117,0.0351433869303807,1.95779745048084,2.24696893582502,FALSE,FALSE
"Colorado","MU_N","dismissed",112,1826,3380,56034,1.01683895344692,0.0166987500008891,0.0989440288764029,0.837585821921526,1.23445434507833,FALSE,FALSE
"Colorado","Native Hawaiian or Other Pacific Islander","dismissed",6,115,3486,57745,0.864252039212752,-0.145890840665973,0.419125873801526,0.380078467819464,1.96520363694528,FALSE,FALSE
"Colorado","White","dismissed",1367,34662,2125,23198,0.43053306044592,-0.842731162602067,0.0356941778529953,0.401442185915031,0.461732031760516,FALSE,FALSE
"Colorado","American Indian or Alaska Native","moved_out",27,233,3671,57421,1.81256758984407,0.594744397999857,0.204006625140227,1.21517902634617,2.70363559321113,FALSE,FALSE
"Colorado","Asian","moved_out",158,1666,3540,55988,1.4999396368717,0.405424865212895,0.0850276476565309,1.26968733317093,1.77194719950469,FALSE,FALSE
"Colorado","Black or African American","moved_out",189,2471,3509,55183,1.20284868452389,0.184692647305699,0.0774519382961336,1.03343359780039,1.40003669412374,FALSE,FALSE
"Colorado","Hispanic or Latino","moved_out",726,17794,2972,39860,0.547206848044564,-0.602928398050781,0.0423694553819319,0.503600224712704,0.594589358489048,FALSE,FALSE
"Colorado","MU_N","moved_out",152,1786,3546,55868,1.34086954434724,0.293318317201341,0.0862482754211388,1.132323478527,1.58782465351407,FALSE,FALSE
"Colorado","Native Hawaiian or Other Pacific Islander","moved_out",14,107,3684,57547,2.0438420246177,0.714831381985602,0.284715976025355,1.16974768180545,3.571103654718,FALSE,FALSE
"Colorado","White","moved_out",2432,33597,1266,24057,1.37553242947809,0.318840877606271,0.0356708022214636,1.28264724867287,1.47514405578276,FALSE,FALSE
"Colorado","American Indian or Alaska Native","not_determined",41,219,8331,52761,1.18564759776573,0.170289121317372,0.170573857759965,0.848711773345105,1.65634585290009,FALSE,FALSE
"Colorado","Asian","not_determined",217,1607,8155,51373,0.85065766456303,-0.161745505651791,0.0732984454241034,0.736820877787567,0.982081919899744,FALSE,FALSE
"Colorado","Black or African American","not_determined",411,2249,7961,50731,1.1645500695392,0.152334806016646,0.0549823268061295,1.04557758482301,1.29706000219327,FALSE,FALSE
"Colorado","Hispanic or Latino","not_determined",2750,15770,5622,37210,1.15417012655464,0.143381580577724,0.0251355334900114,1.09868711475555,1.21245499573146,FALSE,FALSE
"Colorado","MU_N","not_determined",244,1694,8128,51286,0.908848622744471,-0.0955767303068358,0.0695069019778127,0.793096592619336,1.04149460072259,FALSE,FALSE
