sheet,source_file,year_code,state,exiting_total2,attempts_to_contact_unsuccessful,complete_prior_to_reaching_max_age_for_part_c,deceased,moved_out_of_state,not_eligible_for_part_b_exit_with_no_referrals,not_eligible_for_part_b_exit_with_referrals_to_other_programs,part_b_eligibility_not_determined,part_b_eligible_continuing_in_part_c,part_b_eligible_exiting_part_c,withdrawal_by_parent
MU_N,1314-cexiting-2.xlsx,1314,New Mexico,60,6,6,0,10,3,4,10,NA,18,3
MU_N,1314-cexiting-2.xlsx,1314,New York,298,9,33,1,9,6,1,48,58,122,11
MU_N,1314-cexiting-2.xlsx,1314,North Carolina,211,23,14,0,12,17,6,40,0,71,28
MU_N,1314-cexiting-2.xlsx,1314,North Dakota,32,5,0,0,6,0,4,1,0,8,8
MU_N,1314-cexiting-2.xlsx,1314,Northern Marianas,16,1,1,0,2,0,0,0,0,9,3
MU_N,1314-cexiting-2.xlsx,1314,Ohio,437,55,67,4,21,27,21,22,NA,170,50
MU_N,1314-cexiting-2.xlsx,1314,Oklahoma,211,33,31,0,18,2,3,25,NA,60,39
MU_N,1314-cexiting-2.xlsx,1314,Oregon,100,9,9,0,6,3,0,0,NA,63,10
MU_N,1314-cexiting-2.xlsx,1314,Pennsylvania,728,64,204,2,38,35,19,62,NA,243,61
MU_N,1314-cexiting-2.xlsx,1314,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
MU_N,1314-cexiting-2.xlsx,1314,Rhode Island,113,23,20,0,6,7,8,6,0,38,5
MU_N,1314-cexiting-2.xlsx,1314,South Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1314-cexiting-2.xlsx,1314,South Dakota,37,1,5,0,6,2,3,0,0,18,2
MU_N,1314-cexiting-2.xlsx,1314,Tennessee,108,13,13,0,5,3,7,19,0,29,19
MU_N,1314-cexiting-2.xlsx,1314,Texas,253,22,39,1,13,7,15,19,NA,75,62
MU_N,1314-cexiting-2.xlsx,1314,Utah,98,5,11,1,7,5,0,13,NA,43,13
MU_N,1314-cexiting-2.xlsx,1314,Vermont,36,1,8,0,0,2,0,0,NA,23,2
MU_N,1314-cexiting-2.xlsx,1314,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,1314-cexiting-2.xlsx,1314,Virginia,587,49,95,3,42,82,37,27,NA,157,95
MU_N,1314-cexiting-2.xlsx,1314,Washington,489,39,35,2,26,26,36,20,NA,216,89
MU_N,1314-cexiting-2.xlsx,1314,West Virginia,88,10,14,0,10,3,8,11,0,20,12
MU_N,1314-cexiting-2.xlsx,1314,Wisconsin,240,13,39,2,7,11,5,35,0,103,25
MU_N,1314-cexiting-2.xlsx,1314,Wyoming,0,0,0,0,0,0,0,0,NA,0,0
MU_N,1314-cexiting-2.xlsx,1314,US and Outlying Areas,12426,1086,1503,49,640,486,648,1032,173,5307,1502
PI_N,1314-cexiting-2.xlsx,1314,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Alaska,15,2,1,0,0,0,0,0,0,7,5
PI_N,1314-cexiting-2.xlsx,1314,American Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Arizona,6,1,0,0,0,1,0,1,NA,2,1
PI_N,1314-cexiting-2.xlsx,1314,Arkansas,12,1,1,0,0,0,0,0,0,0,10
PI_N,1314-cexiting-2.xlsx,1314,California,125,5,6,0,2,0,17,24,NA,64,7
PI_N,1314-cexiting-2.xlsx,1314,Colorado,4,0,0,0,0,0,1,0,NA,2,1
PI_N,1314-cexiting-2.xlsx,1314,Connecticut,23,2,2,0,3,1,1,0,NA,11,3
PI_N,1314-cexiting-2.xlsx,1314,Delaware,4,0,1,0,0,0,0,0,NA,1,2
PI_N,1314-cexiting-2.xlsx,1314,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Florida,9,2,1,0,1,0,1,1,NA,2,1
PI_N,1314-cexiting-2.xlsx,1314,Georgia,12,2,0,0,2,0,0,0,0,6,2
PI_N,1314-cexiting-2.xlsx,1314,Guam,84,8,28,1,3,5,0,2,NA,31,6
PI_N,1314-cexiting-2.xlsx,1314,Hawaii,172,36,15,1,2,9,14,26,NA,47,22
PI_N,1314-cexiting-2.xlsx,1314,Idaho,5,1,1,0,1,0,0,0,NA,1,1
PI_N,1314-cexiting-2.xlsx,1314,Illinois,10,1,0,0,0,0,0,0,0,7,2
PI_N,1314-cexiting-2.xlsx,1314,Indiana,8,0,1,0,2,2,0,0,NA,2,1
PI_N,1314-cexiting-2.xlsx,1314,Iowa,5,1,0,0,1,0,1,0,NA,2,0
PI_N,1314-cexiting-2.xlsx,1314,Kansas,16,1,6,0,2,0,1,0,NA,6,0
PI_N,1314-cexiting-2.xlsx,1314,Kentucky,10,0,2,0,1,1,0,2,0,4,0
PI_N,1314-cexiting-2.xlsx,1314,Louisiana,0,0,0,0,0,0,0,0,0,0,0
PI_N,1314-cexiting-2.xlsx,1314,Maine,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1314-cexiting-2.xlsx,1314,Maryland,11,0,1,0,1,0,0,0,5,2,2
PI_N,1314-cexiting-2.xlsx,1314,Massachusetts,14,1,2,0,1,0,1,0,NA,6,3
PI_N,1314-cexiting-2.xlsx,1314,Michigan,11,0,0,0,1,0,0,0,NA,7,3
PI_N,1314-cexiting-2.xlsx,1314,Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Mississippi,0,0,0,0,0,0,0,0,0,0,0
PI_N,1314-cexiting-2.xlsx,1314,Missouri,5,0,0,1,0,0,0,1,NA,2,1
PI_N,1314-cexiting-2.xlsx,1314,Montana,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1314-cexiting-2.xlsx,1314,Nebraska,5,1,0,0,0,0,0,0,0,3,1
PI_N,1314-cexiting-2.xlsx,1314,Nevada,20,3,1,0,2,0,0,0,0,10,4
PI_N,1314-cexiting-2.xlsx,1314,New Hampshire,3,0,2,0,0,0,0,0,NA,0,1
PI_N,1314-cexiting-2.xlsx,1314,New Jersey,23,0,1,0,0,0,2,2,NA,15,3
PI_N,1314-cexiting-2.xlsx,1314,New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,New York,61,0,4,0,1,2,2,16,15,15,6
PI_N,1314-cexiting-2.xlsx,1314,North Carolina,12,2,0,0,4,1,0,2,0,2,1
PI_N,1314-cexiting-2.xlsx,1314,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Northern Marianas,24,2,1,0,2,0,4,0,0,8,7
PI_N,1314-cexiting-2.xlsx,1314,Ohio,13,2,1,0,0,0,3,1,NA,5,1
PI_N,1314-cexiting-2.xlsx,1314,Oklahoma,9,1,0,0,3,0,1,0,NA,2,2
PI_N,1314-cexiting-2.xlsx,1314,Oregon,12,1,1,0,2,1,0,0,NA,5,2
PI_N,1314-cexiting-2.xlsx,1314,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
PI_N,1314-cexiting-2.xlsx,1314,Rhode Island,5,0,0,0,1,0,0,0,0,4,0
PI_N,1314-cexiting-2.xlsx,1314,South Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,South Dakota,3,1,1,0,0,0,0,0,0,1,0
PI_N,1314-cexiting-2.xlsx,1314,Tennessee,7,0,0,0,0,1,0,1,0,5,0
PI_N,1314-cexiting-2.xlsx,1314,Texas,38,1,1,0,3,0,3,3,NA,15,12
PI_N,1314-cexiting-2.xlsx,1314,Utah,26,2,4,2,0,1,0,4,NA,10,3
PI_N,1314-cexiting-2.xlsx,1314,Vermont,0,0,0,0,0,0,0,0,NA,0,0
PI_N,1314-cexiting-2.xlsx,1314,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Virginia,4,0,2,0,0,0,1,0,NA,1,0
PI_N,1314-cexiting-2.xlsx,1314,Washington,45,5,1,0,3,3,2,1,NA,25,5
PI_N,1314-cexiting-2.xlsx,1314,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Wisconsin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,1314-cexiting-2.xlsx,1314,Wyoming,3,0,1,0,1,0,0,0,NA,1,0
PI_N,1314-cexiting-2.xlsx,1314,US and Outlying Areas,949,93,127,6,57,28,57,90,20,347,124
WH_N,1314-cexiting-2.xlsx,1314,Alabama,1686,136,295,5,78,70,46,67,NA,655,334
WH_N,1314-cexiting-2.xlsx,1314,Alaska,358,39,43,0,50,17,12,12,0,135,50
WH_N,1314-cexiting-2.xlsx,1314,American Samoa,0,0,0,0,0,0,0,0,0,0,0
WH_N,1314-cexiting-2.xlsx,1314,Arizona,2540,271,131,18,137,97,102,400,NA,1003,381
WH_N,1314-cexiting-2.xlsx,1314,Arkansas,1681,54,235,2,39,42,91,103,0,300,815
WH_N,1314-cexiting-2.xlsx,1314,California,12355,293,1054,33,303,0,1871,2159,NA,5531,1111
WH_N,1314-cexiting-2.xlsx,1314,Colorado,3092,96,512,8,243,154,287,272,NA,1264,256
WH_N,1314-cexiting-2.xlsx,1314,Connecticut,2329,121,231,1,92,102,141,153,NA,1124,364
WH_N,1314-cexiting-2.xlsx,1314,Delaware,455,17,81,0,28,14,33,26,NA,210,46
WH_N,1314-cexiting-2.xlsx,1314,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WH_N,1314-cexiting-2.xlsx,1314,Florida,4289,349,538,26,200,94,104,722,NA,1868,388
WH_N,1314-cexiting-2.xlsx,1314,Georgia,3369,569,0,28,251,102,136,291,0,1514,478
WH_N,1314-cexiting-2.xlsx,1314,Guam,4,0,1,0,0,0,0,0,NA,2,1
WH_N,1314-cexiting-2.xlsx,1314,Hawaii,359,17,41,0,88,6,18,37,NA,81,71
WH_N,1314-cexiting-2.xlsx,1314,Idaho,1531,135,345,6,118,56,91,129,NA,468,183
WH_N,1314-cexiting-2.xlsx,1314,Illinois,9903,570,2193,18,322,21,689,819,0,4256,1015
WH_N,1314-cexiting-2.xlsx,1314,Indiana,6313,77,1693,12,164,403,285,613,NA,1965,1101
WH_N,1314-cexiting-2.xlsx,1314,Iowa,2423,166,223,6,69,81,458,11,NA,858,551
WH_N,1314-cexiting-2.xlsx,1314,Kansas,2688,105,485,12,149,83,76,122,NA,1398,258
WH_N,1314-cexiting-2.xlsx,1314,Kentucky,3214,192,505,8,148,242,153,211,0,1693,62
WH_N,1314-cexiting-2.xlsx,1314,Louisiana,1650,72,373,9,71,44,62,75,0,702,242
WH_N,1314-cexiting-2.xlsx,1314,Maine,920,67,107,3,30,50,3,22,NA,504,134
WH_N,1314-cexiting-2.xlsx,1314,Maryland,4055,191,1384,10,181,43,45,93,1336,400,372
WH_N,1314-cexiting-2.xlsx,1314,Massachusetts,9318,905,1885,16,391,103,509,0,NA,4014,1495
WH_N,1314-cexiting-2.xlsx,1314,Michigan,5992,627,901,19,418,429,175,128,NA,2296,999
WH_N,1314-cexiting-2.xlsx,1314,Minnesota,2826,31,228,8,84,230,237,13,0,1674,321
WH_N,1314-cexiting-2.xlsx,1314,Mississippi,889,53,120,4,46,49,24,86,0,404,103
WH_N,1314-cexiting-2.xlsx,1314,Missouri,2607,73,116,14,133,235,155,82,NA,1489,310
WH_N,1314-cexiting-2.xlsx,1314,Montana,565,39,71,2,50,24,47,56,NA,199,77
WH_N,1314-cexiting-2.xlsx,1314,Nebraska,851,35,102,1,24,16,15,0,385,231,42
WH_N,1314-cexiting-2.xlsx,1314,Nevada,1022,84,95,6,109,21,33,114,0,419,141
WH_N,1314-cexiting-2.xlsx,1314,New Hampshire,1641,110,340,5,73,71,112,79,NA,704,147
WH_N,1314-cexiting-2.xlsx,1314,New Jersey,5075,147,945,7,127,209,452,557,NA,1901,730
WH_N,1314-cexiting-2.xlsx,1314,New Mexico,1079,89,142,1,176,67,75,85,NA,292,152
WH_N,1314-cexiting-2.xlsx,1314,New York,14218,205,2342,29,367,424,154,2024,2741,5323,609
WH_N,1314-cexiting-2.xlsx,1314,North Carolina,4645,384,510,23,239,287,139,695,0,1649,719
WH_N,1314-cexiting-2.xlsx,1314,North Dakota,560,24,0,4,63,16,96,29,0,218,110
WH_N,1314-cexiting-2.xlsx,1314,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
WH_N,1314-cexiting-2.xlsx,1314,Ohio,7557,684,1166,29,222,481,530,304,NA,3118,1023
WH_N,1314-cexiting-2.xlsx,1314,Oklahoma,1296,171,176,5,65,16,29,178,NA,427,229
WH_N,1314-cexiting-2.xlsx,1314,Oregon,1844,168,177,8,90,97,5,6,NA,1059,234
WH_N,1314-cexiting-2.xlsx,1314,Pennsylvania,9997,579,3220,26,260,413,256,671,NA,4020,552
WH_N,1314-cexiting-2.xlsx,1314,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
WH_N,1314-cexiting-2.xlsx,1314,Rhode Island,1199,86,299,0,49,46,94,69,0,433,123
WH_N,1314-cexiting-2.xlsx,1314,South Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WH_N,1314-cexiting-2.xlsx,1314,South Dakota,614,20,53,1,31,30,107,7,0,311,54
WH_N,1314-cexiting-2.xlsx,1314,Tennessee,2398,153,245,4,137,119,116,391,0,901,332
WH_N,1314-cexiting-2.xlsx,1314,Texas,8211,624,1348,37,394,146,393,659,NA,2430,2180
WH_N,1314-cexiting-2.xlsx,1314,Utah,2821,84,323,8,141,132,64,227,NA,1224,618
WH_N,1314-cexiting-2.xlsx,1314,Vermont,732,58,124,3,37,15,11,3,NA,456,25
WH_N,1314-cexiting-2.xlsx,1314,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WH_N,1314-cexiting-2.xlsx,1314,Virginia,4061,282,826,17,250,503,275,213,NA,1136,559
WH_N,1314-cexiting-2.xlsx,1314,Washington,3462,215,300,8,219,189,236,165,NA,1493,637
WH_N,1314-cexiting-2.xlsx,1314,West Virginia,2518,174,534,4,126,85,138,377,0,694,386
WH_N,1314-cexiting-2.xlsx,1314,Wisconsin,4229,167,862,11,87,130,128,463,0,1837,544
WH_N,1314-cexiting-2.xlsx,1314,Wyoming,647,53,156,2,51,23,31,7,NA,288,36
WH_N,1314-cexiting-2.xlsx,1314,US and Outlying Areas,169234,9939,28267,511,7289,6432,9406,14124,4462,66974,21830
AM_N,1415-cexiting-2.xlsx,1415,Alabama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,1415-cexiting-2.xlsx,1415,Alaska,258,47,30,3,5,13,4,16,0,95,45
AM_N,1415-cexiting-2.xlsx,1415,American Samoa,0,0,0,0,0,0,0,0,0,0,0
AM_N,1415-cexiting-2.xlsx,1415,Arizona,307,42,6,1,7,10,20,34,NA,142,45
AM_N,1415-cexiting-2.xlsx,1415,Arkansas,4,0,2,0,0,1,0,0,NA,1,0
AM_N,1415-cexiting-2.xlsx,1415,California,136,18,46,0,0,0,13,26,NA,33,0
AM_N,1415-cexiting-2.xlsx,1415,Colorado,16,1,3,0,5,1,0,0,NA,4,2
AM_N,1415-cexiting-2.xlsx,1415,Connecticut,13,0,0,0,2,2,1,2,NA,3,3
AM_N,1415-cexiting-2.xlsx,1415,Delaware,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,1415-cexiting-2.xlsx,1415,District of Columbia,0,0,0,0,0,0,0,0,0,0,0
AM_N,1415-cexiting-2.xlsx,1415,Florida,37,3,1,1,3,1,2,7,NA,18,1
AM_N,1415-cexiting-2.xlsx,1415,Georgia,8,0,0,0,0,0,0,1,0,7,0
AM_N,1415-cexiting-2.xlsx,1415,Guam,0,0,0,0,0,0,0,0,NA,0,0
AM_N,1415-cexiting-2.xlsx,1415,Hawaii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,1415-cexiting-2.xlsx,1415,Idaho,26,6,6,0,0,1,2,1,NA,8,2
AM_N,1415-cexiting-2.xlsx,1415,Illinois,10,0,2,0,1,0,0,2,NA,5,0
AM_N,1415-cexiting-2.xlsx,1415,Indiana,7,0,2,0,0,1,0,0,NA,2,2
AM_N,1415-cexiting-2.xlsx,1415,Iowa,11,1,0,0,1,0,3,0,NA,1,5
AM_N,1415-cexiting-2.xlsx,1415,Kansas,16,1,1,0,1,1,0,0,NA,10,2
AM_N,1415-cexiting-2.xlsx,1415,Kentucky,10,0,1,0,0,0,1,0,0,8,0
AM_N,1415-cexiting-2.xlsx,1415,Louisiana,5,0,0,0,0,0,0,1,NA,1,3
AM_N,1415-cexiting-2.xlsx,1415,Maine,13,0,3,0,0,1,0,0,NA,8,1
AM_N,1415-cexiting-2.xlsx,1415,Maryland,9,0,2,0,1,0,0,0,5,1,0
AM_N,1415-cexiting-2.xlsx,1415,Massachusetts,26,5,4,0,1,2,1,0,NA,11,2
AM_N,1415-cexiting-2.xlsx,1415,Michigan,74,7,15,1,7,7,1,1,NA,28,7
AM_N,1415-cexiting-2.xlsx,1415,Minnesota,101,5,8,0,1,8,8,0,NA,51,20
AM_N,1415-cexiting-2.xlsx,1415,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,1415-cexiting-2.xlsx,1415,Missouri,6,0,0,0,1,0,1,0,NA,4,0
AM_N,1415-cexiting-2.xlsx,1415,Montana,92,13,29,0,6,1,1,9,0,20,13
AM_N,1415-cexiting-2.xlsx,1415,Nebraska,15,2,3,0,1,0,0,0,5,3,1
AM_N,1415-cexiting-2.xlsx,1415,Nevada,17,1,0,0,1,1,1,4,NA,7,2
AM_N,1415-cexiting-2.xlsx,1415,New Hampshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,1415-cexiting-2.xlsx,1415,New Jersey,10,0,1,0,1,0,2,2,NA,2,2
AM_N,1415-cexiting-2.xlsx,1415,New Mexico,420,71,34,1,18,28,45,19,0,144,60
AM_N,1415-cexiting-2.xlsx,1415,New York,54,3,6,1,1,1,1,5,18,15,3
AM_N,1415-cexiting-2.xlsx,1415,North Carolina,95,9,12,3,2,5,6,9,NA,43,6
AM_N,1415-cexiting-2.xlsx,1415,North Dakota,101,14,0,0,2,0,13,12,0,50,10
AM_N,1415-cexiting-2.xlsx,1415,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
AM_N,1415-cexiting-2.xlsx,1415,Ohio,38,8,4,0,4,2,1,3,NA,11,5
AM_N,1415-cexiting-2.xlsx,1415,Oklahoma,133,21,13,1,7,1,4,16,NA,53,17
AM_N,1415-cexiting-2.xlsx,1415,Oregon,29,5,4,0,3,3,0,0,NA,12,2
AM_N,1415-cexiting-2.xlsx,1415,Pennsylvania,21,0,5,0,3,0,0,2,NA,10,1
AM_N,1415-cexiting-2.xlsx,1415,Puerto Rico,0,0,0,0,0,0,0,0,NA,0,0
AM_N,1415-cexiting-2.xlsx,1415,Rhode Island,7,1,3,0,0,0,0,1,0,1,1
AM_N,1415-cexiting-2.xlsx,1415,South Carolina,12,0,0,0,0,3,0,3,NA,5,1
AM_N,1415-cexiting-2.xlsx,1415,South Dakota,170,44,5,0,4,2,20,3,NA,83,9
AM_N,1415-cexiting-2.xlsx,1415,Tennessee,4,0,0,0,0,0,0,1,0,3,0
AM_N,1415-cexiting-2.xlsx,1415,Texas,29,5,3,0,2,0,0,3,NA,9,7
AM_N,1415-cexiting-2.xlsx,1415,Utah,47,5,4,1,3,1,0,4,NA,24,5
AM_N,1415-cexiting-2.xlsx,1415,Vermont,0,0,0,0,0,0,0,0,NA,0,0
AM_N,1415-cexiting-2.xlsx,1415,Virgin Islands,0,0,0,0,0,0,0,0,NA,0,0
AM_N,1415-cexiting-2.xlsx,1415,Virginia,10,0,2,0,3,0,1,0,NA,3,1
AM_N,1415-cexiting-2.xlsx,1415,Washington,118,12,2,1,7,6,16,16,NA,38,20
AM_N,1415-cexiting-2.xlsx,1415,West Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM_N,1415-cexiting-2.xlsx,1415,Wisconsin,66,4,8,0,0,2,0,10,NA,25,17
AM_N,1415-cexiting-2.xlsx,1415,Wyoming,36,10,3,0,3,0,5,0,NA,12,3
AM_N,1415-cexiting-2.xlsx,1415,US and Outlying Areas,2633,364,275,14,111,105,173,214,28,1021,328
AS_N,1415-cexiting-2.xlsx,1415,Alabama,49,0,7,0,4,4,0,2,NA,26,6
AS_N,1415-cexiting-2.xlsx,1415,Alaska,26,4,1,0,0,2,0,3,0,7,9
AS_N,1415-cexiting-2.xlsx,1415,American Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Arizona,89,5,1,0,7,1,6,14,NA,41,14
AS_N,1415-cexiting-2.xlsx,1415,Arkansas,12,0,1,0,0,3,3,0,NA,2,3
AS_N,1415-cexiting-2.xlsx,1415,California,5367,430,1799,14,50,0,330,1092,NA,1639,13
AS_N,1415-cexiting-2.xlsx,1415,Colorado,152,6,19,0,18,2,20,15,NA,62,10
AS_N,1415-cexiting-2.xlsx,1415,Connecticut,195,9,11,0,20,6,10,11,NA,91,37
AS_N,1415-cexiting-2.xlsx,1415,Delaware,37,3,3,2,3,2,1,2,NA,17,4
AS_N,1415-cexiting-2.xlsx,1415,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Florida,246,13,18,1,19,3,9,47,NA,128,8
AS_N,1415-cexiting-2.xlsx,1415,Georgia,221,28,0,3,20,12,12,19,0,87,40
AS_N,1415-cexiting-2.xlsx,1415,Guam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Hawaii,486,20,60,0,16,30,26,115,NA,134,85
AS_N,1415-cexiting-2.xlsx,1415,Idaho,18,1,2,0,4,0,0,4,NA,3,4
AS_N,1415-cexiting-2.xlsx,1415,Illinois,628,28,68,3,39,2,38,69,NA,284,97
AS_N,1415-cexiting-2.xlsx,1415,Indiana,162,2,30,2,14,7,7,14,NA,43,43
AS_N,1415-cexiting-2.xlsx,1415,Iowa,87,1,2,0,11,1,21,0,NA,25,26
AS_N,1415-cexiting-2.xlsx,1415,Kansas,105,4,21,1,18,1,7,4,NA,37,12
AS_N,1415-cexiting-2.xlsx,1415,Kentucky,75,2,11,1,12,3,8,3,0,33,2
AS_N,1415-cexiting-2.xlsx,1415,Louisiana,28,0,7,0,3,1,0,2,NA,10,5
AS_N,1415-cexiting-2.xlsx,1415,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Maryland,457,16,132,0,21,2,7,18,110,88,63
AS_N,1415-cexiting-2.xlsx,1415,Massachusetts,962,67,146,1,87,12,74,0,NA,434,141
AS_N,1415-cexiting-2.xlsx,1415,Michigan,184,17,39,1,22,4,4,6,NA,63,28
AS_N,1415-cexiting-2.xlsx,1415,Minnesota,203,1,11,2,15,13,4,0,NA,131,26
AS_N,1415-cexiting-2.xlsx,1415,Mississippi,25,2,5,0,1,2,0,3,NA,11,1
AS_N,1415-cexiting-2.xlsx,1415,Missouri,72,1,2,0,12,4,2,3,NA,42,6
AS_N,1415-cexiting-2.xlsx,1415,Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Nebraska,20,1,1,1,2,0,0,0,6,6,3
AS_N,1415-cexiting-2.xlsx,1415,Nevada,97,4,8,1,4,1,1,14,NA,49,15
AS_N,1415-cexiting-2.xlsx,1415,New Hampshire,70,0,14,0,10,2,5,7,NA,27,5
AS_N,1415-cexiting-2.xlsx,1415,New Jersey,904,36,72,2,71,26,52,101,NA,389,155
AS_N,1415-cexiting-2.xlsx,1415,New Mexico,50,3,10,0,8,0,2,2,0,13,12
AS_N,1415-cexiting-2.xlsx,1415,New York,1848,17,98,3,83,36,18,389,568,505,131
AS_N,1415-cexiting-2.xlsx,1415,North Carolina,196,12,9,0,17,12,6,33,NA,69,38
AS_N,1415-cexiting-2.xlsx,1415,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Northern Marianas,16,0,1,0,1,0,0,0,0,8,6
AS_N,1415-cexiting-2.xlsx,1415,Ohio,210,7,21,1,20,9,16,8,NA,88,40
AS_N,1415-cexiting-2.xlsx,1415,Oklahoma,51,4,5,0,4,0,0,9,NA,22,7
AS_N,1415-cexiting-2.xlsx,1415,Oregon,103,8,6,0,8,6,0,0,NA,63,12
AS_N,1415-cexiting-2.xlsx,1415,Pennsylvania,488,14,133,2,49,3,10,40,NA,195,42
AS_N,1415-cexiting-2.xlsx,1415,Puerto Rico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Rhode Island,57,3,5,0,8,2,8,1,0,23,7
AS_N,1415-cexiting-2.xlsx,1415,South Carolina,47,5,6,0,3,6,4,3,NA,14,6
AS_N,1415-cexiting-2.xlsx,1415,South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,Tennessee,74,3,6,0,7,6,1,10,0,34,7
AS_N,1415-cexiting-2.xlsx,1415,Texas,631,37,57,2,46,8,25,43,NA,240,173
AS_N,1415-cexiting-2.xlsx,1415,Utah,59,1,8,0,10,2,0,5,NA,19,14
AS_N,1415-cexiting-2.xlsx,1415,Vermont,24,0,8,0,2,0,3,0,NA,9,2
AS_N,1415-cexiting-2.xlsx,1415,Virgin Islands,0,0,0,0,0,0,0,0,NA,0,0
AS_N,1415-cexiting-2.xlsx,1415,Virginia,409,21,46,1,29,35,18,26,NA,150,83
AS_N,1415-cexiting-2.xlsx,1415,Washington,429,14,32,1,26,26,37,17,NA,172,104
AS_N,1415-cexiting-2.xlsx,1415,West Virginia,21,1,1,0,6,0,1,0,NA,7,5
AS_N,1415-cexiting-2.xlsx,1415,Wisconsin,120,5,21,1,6,1,0,11,NA,53,22
AS_N,1415-cexiting-2.xlsx,1415,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,1415-cexiting-2.xlsx,1415,US and Outlying Areas,15868,856,2973,46,847,301,799,2166,691,5611,1578
BL_N,1415-cexiting-2.xlsx,1415,Alabama,917,173,136,5,21,26,27,64,NA,323,142
BL_N,1415-cexiting-2.xlsx,1415,Alaska,23,1,0,0,3,1,0,3,0,12,3
BL_N,1415-cexiting-2.xlsx,1415,American Samoa,0,0,0,0,0,0,0,0,0,0,0
BL_N,1415-cexiting-2.xlsx,1415,Arizona,214,25,11,5,6,11,13,24,NA,89,30
BL_N,1415-cexiting-2.xlsx,1415,Arkansas,141,11,13,0,0,11,22,31,NA,29,24
BL_N,1415-cexiting-2.xlsx,1415,California,3349,269,1075,14,39,0,311,675,NA,963,3
BL_N,1415-cexiting-2.xlsx,1415,Colorado,258,31,24,0,10,5,27,36,NA,99,26
BL_N,1415-cexiting-2.xlsx,1415,Connecticut,495,62,28,1,25,23,37,49,NA,229,41
